year,month,temp_surf,precip,moisture_upper_soil
2052,2,299.5199584961,457.1163346991,36.6006622314
2052,3,299.5439453125,517.0937175862,42.5206184387
2052,4,299.1693725586,549.7023593634,39.0756454468
2052,5,299.5715332031,162.105317926,36.6037445068
2052,6,299.3055419922,306.4284450375,33.950340271
2052,7,298.8323364258,71.0579089355,22.3517227173
2052,8,299.6066894531,150.028022239,18.8522567749
2052,9,299.8430175781,209.7853361629,22.3520069122
2052,10,299.275390625,323.6431977712,32.5154380798
2052,11,299.2736816406,392.7563941106,42.9571266174
2052,12,299.4375610352,317.15183286,40.8988113403
2053,1,299.3901367188,531.1610447243,42.4239768982
2053,2,299.4846191406,287.1795867104,39.8497161865
2053,3,299.2225341797,241.3299938198,39.383026123
2053,4,299.3065185547,275.6737272721,39.175655365
2053,5,299.1472167969,225.785815157,41.3741226196
2053,6,298.7697753906,46.4046215639,39.3665122986
2053,7,299.6942138672,2.4760109882,37.920841217
2053,8,301.1552734375,106.9856806425,37.8331832886
2053,9,301.8013916016,35.5550934328,39.3605117798
2053,10,300.7769165039,256.7543971818,39.5508499146
2053,11,299.7966918945,192.5892163999,38.9488449097
2053,12,299.927734375,206.5330718178,38.5416603088
2054,1,299.3404541016,533.5363335907,38.5976409912
2054,2,299.373840332,387.5645846128,38.4881820679
2054,3,299.3967285156,471.6765303165,39.4763031006
2054,4,299.2302246094,417.368285358,39.8317146301
2054,5,299.1909179688,410.7274794951,40.6693458557
2054,6,299.150390625,218.97093812,41.2013473511
2054,7,299.3520507813,162.5041728839,40.8537979126
2054,8,299.407043457,258.8867784943,40.1838760376
2054,9,299.8962402344,167.2064142767,39.4606323242
2054,10,299.9697875977,171.2619143073,39.3196334839
2054,11,299.8765869141,147.9919835692,37.8123397827
2054,12,299.6411132813,330.964748282,37.9609107971
2055,1,299.6411743164,275.9673097171,37.243637085
2055,2,299.6551513672,404.1755385697,37.834980011
2055,3,299.2805786133,473.9189743996,37.93957901
2055,4,299.295715332,242.952325847,38.8358268738
2055,5,299.3834838867,165.550286416,39.7241744995
2055,6,299.0704345703,284.3862629961,40.8194923401
2055,7,299.0080566406,173.7972619012,38.1687889099
2055,8,299.2845458984,171.3922508061,40.3467636108
2055,9,299.8516845703,139.9242184125,37.6628837585
2055,10,299.8120727539,185.9897689428,39.5921859741
2055,11,299.44921875,291.7214676272,38.7999610901
2055,12,299.458190918,356.9300947711,38.1066551208
2056,1,299.9896850586,220.6346474122,37.6698570251
2056,2,299.4719238281,311.3094347063,37.3224525452
2056,3,299.2679443359,521.2234854698,38.8627204895
2056,4,299.2141113281,496.2828769349,38.7957229614
2056,5,299.3878173828,250.9221264627,39.1721534729
2056,6,299.6102294922,191.8609086424,33.1651802063
2056,7,299.3576660156,167.846404016,21.327331543
2056,8,299.3517456055,229.9320283346,20.0594940186
2056,9,299.8402099609,185.7852777466,23.9301490784
2056,10,299.703918457,211.6543664597,37.499042511
2056,11,299.8511352539,176.544361515,41.0873794556
2056,12,299.4069213867,288.2419112138,38.1552429199
2057,1,299.315612793,504.8200967722,38.5613021851
2057,2,299.6608276367,447.242972441,40.444355011
2057,3,299.7563476563,227.2343588993,42.1416740417
2057,4,299.1884155273,330.7195776142,40.764541626
2057,5,299.2053833008,289.6346880589,39.4284591675
2057,6,299.2703857422,211.4042735193,40.0337562561
2057,7,298.9677124023,27.0094977168,39.6533966064
2057,8,300.0205688477,33.0667455273,40.453994751
2057,9,301.1087646484,8.3651866444,39.1723327637
2057,10,302.0786743164,123.6011325382,39.4102172852
2057,11,301.5577392578,110.408461187,37.7213897705
2057,12,300.0485229492,235.6229298748,38.3886146545
2058,1,299.8892211914,240.58361887,36.5092811584
2058,2,299.5928955078,344.4574708119,38.596446991
2058,3,299.3650512695,385.01948677,38.9087905884
2058,4,299.6575317383,215.696947882,39.3716125488
2058,5,299.4124755859,211.1776792444,38.7573509216
2058,6,299.1040649414,117.5143840956,37.8543586731
2058,7,299.1455078125,83.5362283979,37.2172813416
2058,8,299.9573974609,61.9965377846,35.2796821594
2058,9,300.8740844727,126.6022572527,32.3935775757
2058,10,301.1600952148,86.1371025676,35.0659980774
2058,11,301.4604492188,91.0935010761,36.7922668457
2058,12,299.7574462891,317.8123603575,39.7600669861
2059,1,299.5048217773,382.0173908025,37.2230644226
2059,2,299.5891723633,438.2083956152,37.6695899963
2059,3,299.5779418945,337.5585568137,40.3754501343
2059,4,299.1907348633,282.5548758265,39.7996520996
2059,5,299.423828125,312.9083623644,36.9922180176
2059,6,299.1878662109,184.6365211532,33.3809089661
2059,7,299.1555175781,77.4359012721,25.7000770569
2059,8,300.1276245117,32.3291920067,29.7409324646
2059,9,301.4368286133,58.5897499113,25.2705688477
2059,10,301.5531005859,79.1759152198,34.8393745422
2059,11,300.4548339844,215.9186198842,37.865940094
2059,12,299.7215576172,374.9362584203,36.7220153809
2060,1,299.6193847656,413.0164682865,37.8307647705
2060,2,299.4556884766,486.2365750596,39.7983551025
2060,3,299.125793457,359.3234508298,41.6063728333
2060,4,299.6850585938,238.9421069529,39.8651390076
2060,5,299.356628418,357.2560586035,35.8761253357
2060,6,299.3754882813,349.3218831718,32.4090499878
2060,7,299.2442626953,109.2485870468,25.293390274
2060,8,299.4783325195,122.5426553283,24.8750343323
2060,9,299.8049316406,209.2998416629,36.258140564
2060,10,299.917175293,221.7023468111,37.0310401917
2060,11,299.8270263672,242.1810000669,40.4855804443
2060,12,299.4891967773,254.3747141026,38.9506568909
2061,1,299.5152587891,400.4255211912,39.061920166
2061,2,299.4418945313,297.5835737307,39.0226364136
2061,3,299.4681396484,337.0512421243,37.9817581177
2061,4,299.1052246094,291.1636477802,38.5152549744
2061,5,299.030456543,320.5045228824,37.4134216309
2061,6,299.2500610352,91.6281805839,39.8168067932
2061,7,298.8427734375,211.1748126335,37.0529251099
2061,8,299.5838623047,73.9940351341,37.9725379944
2061,9,300.2784423828,63.9342630166,34.9284629822
2061,10,300.7650756836,108.7820649846,37.1510047913
2061,11,299.9351196289,208.3065987099,38.5706825256
2061,12,299.6500854492,346.0452337749,37.9646987915
2062,1,299.4545898438,407.1823870763,38.8344573975
2062,2,299.3735351563,296.0463347845,38.0245094299
2062,3,299.185546875,467.0368828811,41.7877388
2062,4,299.0272216797,277.5485662278,39.0794792175
2062,5,298.7796630859,499.4964231737,36.9303855896
2062,6,299.1462402344,48.1241260422,27.1364974976
2062,7,299.0111083984,35.705779097,19.4563484192
2062,8,299.6339111328,73.6003806232,19.489320755
2062,9,300.6195678711,83.1052560825,20.6697235107
2062,10,300.7338256836,201.5751928557,31.5695323944
2062,11,299.3988037109,265.1265417226,34.784160614
2062,12,299.563293457,223.697319394,39.2090301514
2063,1,299.405090332,278.0600299593,42.6173248291
2063,2,299.2870483398,577.0350038074,40.1126213074
2063,3,299.7290039063,160.7046767604,41.163192749
2063,4,299.4870605469,278.3848999534,41.6613235474
2063,5,299.4859008789,394.3444965407,42.3765525818
2063,6,299.336730957,201.2277860194,39.1163597107
2063,7,299.2017211914,202.0470143761,40.2167472839
2063,8,299.2944335938,99.3536026217,40.1187362671
2063,9,299.4481201172,160.6458923779,41.2372169495
2063,10,299.5041503906,303.0445994809,40.7329406738
2063,11,299.4532470703,193.6161420308,38.669380188
2063,12,299.6557617188,231.1906025279,37.5738487244
2064,1,299.4939575195,392.8781873547,39.1474189758
2064,2,299.37890625,443.8364580274,39.6223449707
2064,3,299.7876586914,347.1833914518,39.8614006042
2064,4,299.2776489258,214.1825663857,36.75025177
2064,5,299.1195678711,348.4147139825,38.2748222351
2064,6,299.1074829102,132.4752923101,41.9194755554
2064,7,298.9321899414,172.2248126753,41.7020759583
2064,8,299.4194946289,79.1848733788,39.6634864807
2064,9,299.2899169922,151.7887059599,40.7741851807
2064,10,299.3518676758,307.8536032699,39.3876304626
2064,11,299.2364501953,225.4293181468,37.7483062744
2064,12,299.3994750977,267.100825673,37.2221603394
2065,1,299.4135742188,294.9063288979,35.9219398499
2065,2,299.4053344727,400.5113309249,37.0980415344
2065,3,299.328918457,502.2952160798,38.8238182068
2065,4,299.0657958984,319.2931534722,39.0761604309
2065,5,299.4078979492,139.4737173105,38.4272537231
2065,6,299.2267456055,82.030663616,40.992061615
2065,7,299.1784667969,69.9022828485,34.3091545105
2065,8,300.6404418945,37.4987334071,24.7719192505
2065,9,300.3650512695,151.5723239863,32.1600723267
2065,10,301.4329833984,49.765647389,38.3329963684
2065,11,301.5386352539,118.7780597247,39.1399116516
2065,12,300.3758544922,151.8469717121,39.5295562744
2066,1,299.3648071289,472.7059830911,38.0764274597
2066,2,299.0764160156,572.0705240965,38.77866745
2066,3,299.1985473633,343.9324661158,39.127658844
2066,4,299.5203857422,260.6807111297,40.3011627197
2066,5,299.0684204102,291.3948625792,37.4509506226
2066,6,299.1731567383,113.3001926355,33.2604255676
2066,7,298.966003418,34.2950694321,22.7223587036
2066,8,300.2607421875,32.8340432025,22.5361537933
2066,9,301.662109375,51.0198226548,21.6026935577
2066,10,301.237487793,146.7177467421,30.3294658661
2066,11,300.3259277344,165.7205857337,33.9272041321
2066,12,299.5734863281,294.5951507427,36.7131385803
2067,1,299.3475952148,472.4075915292,40.3444137573
2067,2,299.5385131836,403.8126482628,39.920173645
2067,3,299.8611450195,114.3053640844,40.0987243652
2067,4,299.0870361328,316.7056976818,39.6316719055
2067,5,299.1538085938,301.0249778163,41.1892738342
2067,6,299.1732177734,76.2826043065,40.9890823364
2067,7,299.096862793,33.7881555024,39.7136535645
2067,8,300.8355712891,49.3146606605,38.6800880432
2067,9,301.5175170898,124.0048626205,37.4009208679
2067,10,300.3537597656,262.5928726047,38.486289978
2067,11,300.0637207031,121.2487011217,41.1504974365
2067,12,299.9497680664,222.5415848661,39.3401603699
2068,1,299.5458984375,560.1582094096,38.3068885803
2068,2,299.3801269531,272.9265333619,38.4510269165
2068,3,299.405456543,251.977623906,38.7300186157
2068,4,299.3226928711,364.5719513297,38.5796051025
2068,5,299.5180053711,229.6579841059,42.0335884094
2068,6,299.5277099609,172.5570000708,39.8128433228
2068,7,299.0463256836,117.4055943266,36.9667625427
2068,8,299.9650878906,20.9125369729,37.6135826111
2068,9,300.3653564453,148.8519008271,38.1530075073
2068,10,300.6434936523,128.9119818248,40.0026817322
2068,11,300.8427124023,86.0379121732,38.8667221069
2068,12,299.8951416016,243.8460106496,37.607170105
2069,1,298.9962768555,407.0215173997,37.0740013123
2069,2,299.2534179688,490.7344761305,38.1198501587
2069,3,299.5486450195,193.3871714864,39.2744064331
2069,4,299.3941040039,372.2720453516,38.8397712708
2069,5,299.2344360352,251.2345681898,36.9411125183
2069,6,299.5940551758,189.7219265811,31.0229263306
2069,7,298.9239501953,104.9280009465,20.7106781006
2069,8,299.6524658203,79.8957645893,20.7488517761
2069,9,300.5315551758,77.3788000806,19.6786365509
2069,10,301.4255981445,105.6048134342,33.6380615234
2069,11,300.6723022461,141.2457543192,39.9369010925
2069,12,299.8746948242,246.7219757382,38.8419265747
2070,1,299.4082641602,291.8212709483,36.985458374
2070,2,299.5709228516,449.3719213642,40.0270385742
2070,3,299.6080322266,290.4719836079,41.4034423828
2070,4,299.2230224609,259.6737574786,37.2848205566
2070,5,299.1656494141,378.3288546838,31.7438640594
2070,6,299.0442504883,245.1739681419,28.7283535004
2070,7,299.0440673828,139.3240594771,28.2784137726
2070,8,299.47265625,137.4152172357,25.6938991547
2070,9,299.4960327148,161.1401753034,29.2379131317
2070,10,299.3689575195,141.2013784284,35.6260032654
2070,11,300.3588256836,67.7224893006,40.0112686157
2070,12,299.6290283203,242.7534358576,39.476776123
2071,1,299.3491210938,303.2605948392,37.721282959
2071,2,299.1243896484,451.2099470012,39.5035552979
2071,3,299.0435791016,437.7664094791,40.804058075
2071,4,299.0061645508,343.197859358,39.3798828125
2071,5,299.2220458984,221.4580436703,39.3388748169
2071,6,298.998840332,235.9277713113,26.9203510284
2071,7,299.2377929688,88.6336943367,23.057718277
2071,8,299.4938964844,48.00964077,20.1169433594
2071,9,300.5379638672,60.567258799,21.1264724731
2071,10,300.9057617188,88.9397993451,32.3519821167
2071,11,301.4609375,82.0686556399,40.1707115173
2071,12,299.990234375,248.4092968516,38.5246124268
2072,1,299.3470458984,647.0397915691,40.2792663574
2072,2,299.3651123047,368.7148452736,38.3318748474
2072,3,299.5486450195,324.3856877089,41.9367599487
2072,4,299.2864379883,265.4824163765,41.8389472961
2072,5,299.1922607422,272.4025093485,41.0426445007
2072,6,299.3093261719,218.5723283328,40.0333595276
2072,7,299.4227905273,153.8866219344,39.3075447083
2072,8,299.4769897461,77.9842207558,38.5038719177
2072,9,300.2619628906,64.7782536107,39.4568786621
2072,10,300.3579711914,94.0560396994,40.1628952026
2072,11,300.6325073242,150.4396920791,40.9603652954
2072,12,299.8397216797,273.4239469282,39.9210624695
2073,1,299.5403442383,349.4976139627,37.6396903992
2073,2,299.5063476563,274.7826639097,39.056602478
2073,3,299.7142944336,234.6119214781,39.0916633606
2073,4,299.6905517578,317.5163073465,38.4489479065
2073,5,299.4346313477,348.7816024572,39.2074775696
2073,6,299.4261474609,246.5890177991,40.9494934082
2073,7,299.4591674805,94.5234292885,40.947883606
2073,8,299.8131713867,181.2420955393,38.7503852844
2073,9,300.1123046875,73.7223011674,40.0304603577
2073,10,300.2013549805,206.7767903209,39.0303344727
2073,11,299.6669921875,255.5313350167,39.0681533813
2073,12,299.8538208008,240.9975046758,39.1263275146
2074,1,299.3147583008,431.7782102153,38.2641220093
2074,2,299.2097167969,329.3288187124,39.7240257263
2074,3,299.1262817383,471.6718532145,39.7894058228
2074,4,299.1351318359,314.705651952,40.211353302
2074,5,299.1340332031,330.6970219128,38.0332832336
2074,6,299.2930908203,196.6125613544,36.3239479065
2074,7,299.3452758789,181.4087738749,32.8705978394
2074,8,299.7907714844,99.6540969936,27.9001960754
2074,9,300.2991943359,25.2742622397,24.4961547852
2074,10,299.7223510742,249.0107193589,40.0066795349
2074,11,299.693359375,164.0865043737,38.2506713867
2074,12,299.4739379883,252.5652979966,37.8212471008
2075,1,299.4815673828,419.7828769684,37.8716621399
2075,2,299.2479248047,492.8433210589,38.0446281433
2075,3,299.2388305664,474.7681701556,42.0986442566
2075,4,299.3051147461,447.1731553786,40.5967254639
2075,5,299.3139038086,322.0605645329,39.5390853882
2075,6,299.2396850586,221.6892961878,33.5613250732
2075,7,299.3630981445,241.5221510455,22.6860046387
2075,8,299.5918579102,142.573542078,19.0353946686
2075,9,299.6323852539,154.7865397297,19.6189956665
2075,10,300.0229492188,225.3900719807,27.212928772
2075,11,299.7248535156,122.3019825993,38.5022735596
2075,12,299.4826660156,262.578388676,40.2421913147
2076,1,299.3778076172,297.9469166603,42.4963188171
2076,2,298.9889526367,398.472039029,41.1585884094
2076,3,299.0569458008,478.9476133883,41.2674789429
2076,4,299.130859375,477.4284227751,40.7665519714
2076,5,299.0806884766,269.1251621582,41.3397064209
2076,6,299.2521972656,140.8336507156,39.1608161926
2076,7,299.3548583984,88.8088499196,38.5442886353
2076,8,299.934387207,80.3684442071,39.3415870667
2076,9,300.8966674805,42.4813062418,38.4178504944
2076,10,300.2686767578,230.9686476365,39.4821777344
2076,11,299.9461669922,184.3882575631,41.4869003296
2076,12,299.7151489258,287.8131642938,38.3487930298
2077,1,299.5415649414,395.0504749082,36.9416351318
2077,2,299.0202026367,342.4809048884,38.8300819397
2077,3,299.0037841797,465.2333320118,41.724822998
2077,4,299.0393066406,385.5048492551,40.0701179504
2077,5,299.0733642578,235.9097418375,39.3559570313
2077,6,299.1112670898,268.2109773159,40.8202018738
2077,7,298.8601074219,30.414630688,39.6353759766
2077,8,299.8688354492,57.8729085973,40.5464439392
2077,9,300.1132202148,152.3759462871,39.0377960205
2077,10,300.888671875,98.7031082623,40.7962188721
2077,11,299.934753418,303.1466659158,37.3670730591
2077,12,299.5999145508,341.6167725809,38.3324661255
2078,1,299.5404663086,333.1119152717,36.8464241028
2078,2,299.1556396484,473.0999157764,36.6158294678
2078,3,299.3717651367,260.1513122208,38.3204231262
2078,4,299.0682983398,350.6050310098,40.2293357849
2078,5,299.2935791016,219.7457717266,39.1601676941
2078,6,299.1295166016,209.4857941847,42.1376838684
2078,7,298.7155151367,76.4290984953,38.6621932983
2078,8,299.8190307617,34.2311482527,37.612537384
2078,9,301.3426513672,49.5142531581,40.0599708557
2078,10,301.7526855469,110.0267681759,38.538269043
2078,11,300.6110229492,153.9657837711,37.5850219727
2078,12,300.5698242188,138.7336979387,37.0667495728
2079,1,299.5237426758,449.1335023195,37.3340110779
2079,2,299.4725952148,347.716090735,38.8580741882
2079,3,299.5484619141,249.5177134406,39.5685424805
2079,4,299.4008789063,268.1643383112,40.9595985413
2079,5,299.6528930664,252.9382403009,35.8827972412
2079,6,299.2277832031,162.9739010241,24.6749591827
2079,7,299.1736450195,160.0100893993,19.3531970978
2079,8,299.1326293945,157.8375472454,19.1885604858
2079,9,300.2889404297,54.1408499703,19.3304767609
2079,10,300.4102172852,125.3360167611,22.8248519897
2079,11,300.4398803711,117.1657042578,35.7635231018
2079,12,299.7913208008,273.2965713367,40.6118659973
2080,1,299.8536987305,171.7381300405,41.7058067322
2080,2,299.2690429688,399.1604405455,39.7598686218
2080,3,299.2107543945,470.7403555512,38.5267410278
2080,4,299.2936401367,228.1204056926,38.48695755
2080,5,299.2912597656,285.1426899433,39.5841407776
2080,6,299.036315918,161.7971761152,40.6357536316
2080,7,299.0900878906,121.1530185537,40.5981140137
2080,8,299.1457519531,81.2270696042,38.038105011
2080,9,299.7875976563,166.3007161114,38.5088844299
2080,10,299.8903808594,166.1572724115,41.310218811
2080,11,299.9440307617,181.893004803,41.0292930603
2080,12,299.7896118164,195.2492049895,38.9841270447
2081,1,299.5700683594,247.4947159644,40.6381454468
2081,2,299.3889770508,323.3005623333,38.7598228455
2081,3,299.2025756836,275.3151180223,39.0586929321
2081,4,299.2883300781,247.2424542066,37.9858856201
2081,5,299.3055419922,166.1343018059,41.9296569824
2081,6,298.8534545898,168.8848149497,40.6336517334
2081,7,298.9717407227,173.6711498816,40.4109573364
2081,8,299.4957275391,75.6587203941,38.5803642273
2081,9,300.0136108398,90.7507996308,39.1248970032
2081,10,300.4803466797,110.7200731058,40.7675094604
2081,11,299.3254394531,390.99044865,38.8345985413
2081,12,299.7239990234,253.3026016317,39.568069458
2082,1,299.2729492188,302.3844680283,37.5673522949
2082,2,299.1390380859,471.0981161334,35.3054237366
2082,3,299.1265869141,328.9423920214,38.6175537109
2082,4,299.2315673828,205.3111223504,37.2326698303
2082,5,299.0274658203,177.7611623984,38.1960029602
2082,6,299.1608276367,84.5268310513,40.4293746948
2082,7,299.0412597656,128.7555252202,39.1949195862
2082,8,299.649230957,45.2021914534,39.916557312
2082,9,300.9392089844,45.9454263328,38.5531654358
2082,10,301.0825195313,89.7278627381,39.2761917114
2082,11,299.8988647461,181.4147899859,39.3691864014
2082,12,299.6845092773,423.7313694321,37.6034545898
2083,1,299.2308349609,261.592161376,36.2271118164
2083,2,299.0906982422,651.5552317724,36.4551544189
2083,3,298.9451293945,402.1068639122,39.3330802917
2083,4,298.9809570313,383.8150952943,39.5590858459
2083,5,298.9660644531,275.0700982288,40.3721389771
2083,6,298.9629516602,230.2312308457,33.160572052
2083,7,298.8344726563,124.0193465492,22.3555011749
2083,8,299.2949829102,64.2012585886,20.2952537537
2083,9,300.6546020508,70.7443686551,19.6437797546
2083,10,300.3111572266,199.5322988369,31.0825443268
2083,11,300.1507568359,137.1904900298,40.001537323
2083,12,299.7905273438,450.9645123035,40.0509300232
2084,1,299.4124755859,349.5698450133,39.6477622986
2084,2,299.0541992188,439.6901316941,41.6581001282
2084,3,299.3104248047,640.1855740696,41.5905647278
2084,4,299.0516967773,354.5713266358,40.697933197
2084,5,298.9532470703,250.9799113031,37.9317207336
2084,6,298.8688354492,265.7503124792,34.6505241394
2084,7,299.0134277344,127.2576738847,35.7184944153
2084,8,299.2468261719,91.8686270015,36.3435974121
2084,9,299.7788696289,213.6263307184,38.9343528748
2084,10,299.787902832,212.8914410714,40.7752456665
2084,11,299.8143310547,163.4461185895,40.1955375671
2084,12,299.2987670898,222.9507935699,38.9150543213
2085,1,299.5510864258,266.8710630387,39.3040885925
2085,2,299.5651245117,280.2168717608,38.5303497314
2085,3,299.5733032227,350.2778601833,39.06615448
2085,4,299.2555541992,251.3987005223,39.9549598694
2085,5,299.3057250977,207.7317300718,40.0560798645
2085,6,298.7822875977,48.466502165,38.6679191589
2085,7,299.2951660156,128.2940951642,37.2412185669
2085,8,299.9639282227,82.833833294,40.4266242981
2085,9,300.9810180664,95.6972027197,38.1954345703
2085,10,300.9232177734,116.9332258869,40.932926178
2085,11,299.9136352539,214.5841370802,39.254032135
2085,12,299.125,418.2954453863,39.7143249512
2086,1,299.3418579102,471.0193974897,37.7182807922
2086,2,299.4384765625,586.2441421486,38.3622283936
2086,3,299.3744506836,453.3666190691,40.3301544189
2086,4,299.5720214844,251.7915016506,39.3318138123
2086,5,299.5904541016,258.6514523719,39.809463501
2086,6,299.4576416016,304.3371203821,38.001663208
2086,7,299.3462524414,222.922523506,36.7918586731
2086,8,299.5529174805,182.8156951815,38.3459510803
2086,9,299.7161254883,123.4498716658,35.2304611206
2086,10,299.9705810547,111.7171350634,36.4676704407
2086,11,299.8331298828,252.0666962955,40.7166137695
2086,12,299.6152954102,230.1954736467,37.2594718933
2087,1,299.5073242188,318.9356569201,37.6387748718
2087,2,299.1975097656,335.3190170601,37.2401199341
2087,3,298.7731933594,707.9186858609,41.4299850464
2087,4,299.1052856445,203.2243993599,40.40284729
2087,5,299.1558227539,182.6931475662,34.9825401306
2087,6,299.2576904297,101.0308151599,24.2545585632
2087,7,299.0838623047,97.3028914304,19.4159488678
2087,8,299.953125,65.7017737976,20.2160320282
2087,9,301.2201538086,85.764301708,18.8693675995
2087,10,300.8732299805,116.6507421294,31.728094101
2087,11,300.8035888672,168.3195456862,37.5340652466
2087,12,299.9753417969,169.5015511941,41.448135376
2088,1,299.4900512695,408.2927461714,40.991645813
2088,2,299.3329467773,486.2627140246,40.3813400269
2088,3,299.3192138672,499.9643596821,38.8238754272
2088,4,298.9995117188,375.0695558265,40.1133499146
2088,5,299.2330322266,121.0923576728,40.2610054016
2088,6,299.1702880859,278.3059361391,40.6998062134
2088,7,298.626953125,79.5745815849,39.0982093811
2088,8,300.0562133789,13.2123875519,38.8511581421
2088,9,300.4008178711,113.8607659377,39.503036499
2088,10,299.9890136719,160.0431120023,40.3945236206
2088,11,299.6995849609,253.6674721632,40.8090896606
2088,12,299.3601074219,275.854135165,39.0301437378
2089,1,299.1458740234,397.0752451569,39.4572944641
2089,2,299.2684326172,353.0932869762,38.7657203674
2089,3,298.9818725586,695.0103370473,40.1855506897
2089,4,298.8583374023,398.2873312198,39.4861297607
2089,5,299.2494506836,265.8179607242,39.6005249023
2089,6,299.1157226563,130.3721051663,41.6127357483
2089,7,299.313293457,51.5514280996,37.8521499634
2089,8,300.3441772461,69.7610551142,38.3899917603
2089,9,300.5208129883,134.1734009329,39.7167701721
2089,10,300.0935058594,171.2923154701,39.6615867615
2089,11,301.0956420898,91.2676948356,38.361289978
2089,12,300.2091064453,320.326151792,38.4093284607
2090,1,299.3317260742,244.8713332415,38.5202713013
2090,2,299.0725708008,438.2748180069,38.8213729858
2090,3,299.3050537109,458.5382868536,39.4829292297
2090,4,299.5054931641,193.1843776256,40.828163147
2090,5,299.6092529297,173.2464577071,39.9329185486
2090,6,299.2359619141,143.2784926146,37.8514213562
2090,7,299.0957641602,134.4773937017,33.9731788635
2090,8,300.327331543,2.5444351159,29.4533042908
2090,9,300.9140014648,144.0706484718,30.0647659302
2090,10,300.4446411133,151.1652558111,40.0255088806
2090,11,300.3729858398,108.4683125373,41.68800354
2090,12,299.7020874023,290.8606356941,37.3803672791
2091,1,299.1293334961,419.5342739113,34.5952377319
2091,2,298.9592285156,382.8146858141,38.7123069763
2091,3,298.803527832,523.9408817142,39.7178878784
2091,4,299.1135253906,268.0615929421,41.4352645874
2091,5,298.8556518555,329.8687976785,35.5192184448
2091,6,299.0346069336,75.9676967282,26.5995788574
2091,7,299.1137084961,114.814725006,19.3295936584
2091,8,299.5624389648,87.7642154228,19.5794334412
2091,9,299.8380126953,134.1436409857,20.1843090057
2091,10,299.6567382813,298.2879867777,28.9844589233
2091,11,299.3959960938,319.8637599126,40.2167320251
2091,12,299.3120727539,252.225019969,40.267162323
2092,1,299.5155029297,326.1290397495,39.8759155273
2092,2,299.3355712891,394.8119804263,41.7275238037
2092,3,299.2512207031,381.184074562,40.2936134338
2092,4,298.6088256836,436.9965735823,40.871547699
2092,5,298.6387939453,428.3316764049,39.5686950684
2092,6,299.0837402344,229.0404557716,40.5545463562
2092,7,298.9290771484,166.9894193765,40.5635185242
2092,8,299.1969604492,36.0726958606,40.3646583557
2092,9,299.8623046875,98.0703039095,38.477771759
2092,10,300.3660888672,154.4265820412,40.9735145569
2092,11,300.1781005859,194.0478309989,40.1694145203
2092,12,299.3430175781,303.6537354346,38.8542289734
2093,1,299.1788330078,404.7498037107,38.2887306213
2093,2,299.1216430664,655.6507889181,37.055141449
2093,3,298.8575439453,440.7729562372,39.7489776611
2093,4,299.0829467773,392.3486187123,39.5209693909
2093,5,299.1828613281,222.8715468664,38.2846603394
2093,6,299.1471557617,234.0237570461,40.5518302917
2093,7,298.8436889648,130.9593454935,39.083984375
2093,8,299.7299804688,41.6786033311,39.9997596741
2093,9,301.0678710938,31.7174157535,38.7283210754
2093,10,300.2418823242,266.8790970929,40.3380889893
2093,11,300.4188232422,101.4204102103,38.3076248169
2093,12,299.7518310547,280.1727221813,35.7255172729
2094,1,299.4922485352,409.2933819629,37.4743614197
2094,2,299.1839599609,320.3100836836,36.4939308167
2094,3,299.2320556641,298.9161517471,36.3889389038
2094,4,299.3803710938,305.2100599743,35.7666511536
2094,5,299.3995361328,155.6903896853,35.9212150574
2094,6,298.7894897461,128.9522935404,28.4854125977
2094,7,298.9896850586,23.3652219758,20.0448856354
2094,8,300.2086181641,44.4419124979,19.2781543732
2094,9,302.0841064453,15.6167397508,22.7517585754
2094,10,300.7721557617,165.4584039934,21.3528251648
2094,11,301.9033203125,37.6224974461,39.1262626648
2094,12,300.3117675781,303.707635263,40.6911048889
2095,1,299.4071655273,366.5185687132,40.2935905457
2095,2,299.3001098633,449.8886656947,39.9851493835
2095,3,299.0104980469,485.2031241171,43.1398506165
2095,4,299.0115356445,405.9434453957,41.0420074463
2095,5,299.3536987305,178.3000663854,41.8688774109
2095,6,299.2423095703,194.7357798927,36.831237793
2095,7,299.2157592773,48.6601021257,35.3340606689
2095,8,300.2999267578,39.0713665111,38.2382278442
2095,9,300.5335693359,92.6072790753,37.3054122925
2095,10,300.6460571289,120.6899477402,39.8245315552
2095,11,300.9115600586,157.4763071258,41.3477249146
2095,12,299.4790649414,269.3336703815,41.0466690063
2096,1,299.3759765625,306.2593904324,38.1125831604
2096,2,299.2305297852,457.1605031379,39.6721305847
2096,3,299.2824707031,236.5109380335,39.62865448
2096,4,299.3170776367,266.2531952374,39.7925796509
2096,5,299.4147949219,218.4940434527,41.663143158
2096,6,299.3314208984,195.9410388954,41.4160270691
2096,7,299.3379516602,122.7072308538,40.3190460205
2096,8,299.7551879883,71.1964397924,42.5784873962
2096,9,300.2205200195,133.0508587416,39.9738845825
2096,10,300.0071411133,153.3049262362,39.4434242249
2096,11,300.3010253906,103.8234222215,37.9265708923
2096,12,299.8652954102,332.2478206828,37.0941467285
2097,1,299.6590576172,309.3714171555,36.665599823
2097,2,299.2894287109,399.4466867298,38.4510536194
2097,3,299.2220458984,504.2182970792,39.8383140564
2097,4,299.3181762695,346.0136633366,39.6280555725
